Season,Game,Month,Days Rest,Age,Team,Home(0)/Away(1),Opp,Score Diff,Minutes,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,10PT BCKT,GmSc,PlusMinus,Month Mappings,Month Mappings,Team Mappings,Team Mappings
11,76,7.00,2,29,2,0,7,11,1.78,13,22,0.59,3,7,0.43,9,12,0.75,0,5,5,6,1,0,5,0,38,3,28.3,2,,,,
11,77,7.00,2,29,2,0,33,-1,1.55,9,16,0.56,0,3,0,11,14,0.79,1,9,10,6,2,0,3,0,29,2,26.8,-2,,,,
11,78,7.00,1,29,2,1,16,-5,1.72,14,23,0.61,3,5,0.6,6,7,0.86,1,5,6,5,2,0,5,1,37,3,28.4,-8,,,,
11,79,7.00,2,29,2,0,5,12,1.45,11,20,0.55,2,4,0.5,12,13,0.92,1,5,6,1,1,1,2,1,36,3,28.2,13,,,,
11,80,7.00,1,29,2,1,13,-13,1.56,10,22,0.46,3,7,0.43,4,8,0.5,3,5,8,5,0,1,3,2,27,2,18,-13,,,,
11,81,7.00,2,29,2,1,6,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
11,82,7.00,4,29,2,0,10,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
12,1,1.00,7,29,3,0,7,-5,1.8,5,15,0.33,1,5,0.2,6,7,0.86,0,5,5,4,0,0,8,3,17,1,3.2,-13,,,,
12,2,1.00,1,29,3,1,19,6,1.74,14,30,0.47,1,3,0.33,7,9,0.78,1,7,8,5,4,1,3,1,36,3,27.4,-3,,,,
12,3,2.00,4,29,3,1,3,-19,1.46,4,12,0.33,2,4,0.5,1,1,1,1,6,7,7,1,0,3,2,11,1,8.8,-15,,,,
12,4,2.00,1,29,3,1,25,-2,1.75,8,18,0.44,3,5,0.6,12,12,1,0,3,3,4,3,0,4,2,31,3,23.5,3,,,,
12,5,2.00,2,29,3,1,4,9,1.65,8,18,0.44,1,5,0.2,5,6,0.83,0,7,7,11,1,1,3,1,22,2,20.3,14,,,,
12,6,2.00,3,29,3,0,34,7,1.68,9,17,0.53,1,3,0.33,13,17,0.77,2,9,11,9,1,1,4,1,32,3,29.8,15,,,,
12,7,2.00,4,29,3,1,9,1,1.7,16,27,0.59,3,8,0.38,6,9,0.67,0,4,4,7,0,1,3,4,41,4,29.5,10,,,,
12,8,2.00,1,29,3,0,13,33,1.2,13,20,0.65,4,5,0.8,2,4,0.5,2,4,6,7,0,1,3,1,32,3,27.2,14,,,,
12,9,2.00,2,29,3,0,4,-9,1.69,8,18,0.44,1,4,0.25,5,7,0.71,0,9,9,5,0,2,4,2,22,2,14.6,-13,,,,
12,10,2.00,2,29,3,0,28,-2,1.42,6,17,0.35,2,3,0.67,1,1,1,3,3,6,9,1,1,5,3,15,1,10.3,-3,,,,
12,11,2.00,2,29,3,1,6,-13,1.63,8,21,0.38,2,7,0.29,4,7,0.57,3,1,4,4,1,1,3,0,22,2,13.2,-13,,,,
12,12,2.00,1,29,3,0,17,-17,1.55,6,12,0.5,1,4,0.25,2,3,0.67,0,1,1,10,1,1,5,2,15,1,11.8,-8,,,,
12,13,2.00,2,29,3,0,20,32,1.29,9,17,0.53,2,4,0.5,9,11,0.82,1,3,4,11,3,0,1,0,29,2,31.2,19,,,,
12,14,2.00,2,29,3,0,6,26,1.5,7,14,0.5,1,5,0.2,14,17,0.82,1,9,10,8,3,0,4,3,29,2,27.6,24,,,,
12,15,2.00,3,29,3,0,5,12,1.32,9,18,0.5,0,1,0,1,2,0.5,0,2,2,7,1,0,3,1,19,1,12.7,14,,,,
12,16,3.00,3,29,3,0,26,3,1.71,6,15,0.4,0,4,0,14,21,0.67,1,4,5,10,0,0,7,1,26,2,16.6,16,,,,
12,17,3.00,2,29,3,1,7,3,1.65,7,17,0.41,1,6,0.17,4,7,0.57,1,4,5,12,2,0,4,2,19,1,16.2,12,,,,
12,18,3.00,1,29,3,1,17,14,1.77,9,18,0.5,2,4,0.5,4,6,0.67,0,7,7,13,3,1,4,2,24,2,24.3,11,,,,
12,19,3.00,3,29,3,1,33,22,1.41,8,17,0.47,1,3,0.33,1,2,0.5,0,4,4,7,3,0,3,2,18,1,14.2,20,,,,
12,20,3.00,1,29,3,0,17,4,1.75,12,21,0.57,2,5,0.4,9,9,1,1,1,2,4,2,2,2,1,35,3,29.9,7,,,,
12,21,3.00,2,29,3,1,31,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
12,22,3.00,3,29,3,1,34,-5,1.57,17,24,0.71,2,2,1,5,8,0.63,0,5,5,5,0,1,2,1,41,4,33.1,-3,,,,
12,23,3.00,3,29,3,0,35,9,1.68,11,19,0.58,2,3,0.67,3,4,0.75,0,7,7,14,1,3,5,2,27,2,26.9,16,,,,
12,24,3.00,2,29,3,0,13,-29,1.21,8,16,0.5,0,2,0,5,7,0.71,0,3,3,2,2,0,2,0,21,2,14.5,-18,,,,
12,25,3.00,2,29,3,0,33,4,1.66,7,18,0.39,2,4,0.5,6,8,0.75,1,3,4,9,2,0,4,4,22,2,15.7,-5,,,,
12,26,3.00,2,29,3,0,16,14,1.56,9,15,0.6,3,5,0.6,4,6,0.67,0,1,1,11,0,1,5,1,25,2,20.6,8,,,,
12,27,3.00,2,29,3,0,12,21,1.44,8,16,0.5,4,7,0.57,4,5,0.8,0,4,4,3,1,3,2,3,24,2,18.8,22,,,,
12,28,3.00,2,29,3,1,8,-10,1.67,9,16,0.56,2,8,0.25,10,18,0.56,0,4,4,8,0,0,4,1,30,3,21.6,-9,,,,
12,29,3.00,1,29,3,1,20,9,1.54,10,20,0.5,0,5,0,9,11,0.82,0,5,5,8,2,2,4,1,29,2,24.3,7,,,,
12,30,3.00,2,29,3,0,15,-23,1.33,5,19,0.26,2,6,0.33,5,5,1,1,9,10,7,1,0,7,3,17,1,6.8,-17,,,,
12,31,3.00,2,30,3,1,13,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
12,32,3.00,3,30,3,0,26,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
12,33,4.00,5,30,3,1,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
12,34,4.00,7,30,3,0,27,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
12,35,4.00,8,30,3,1,10,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
12,36,4.00,10,30,3,0,18,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
12,37,4.00,12,30,3,1,24,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
12,38,4.00,14,30,3,1,1,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
12,39,4.00,16,30,3,1,2,-7,1.53,11,18,0.61,3,8,0.38,8,13,0.62,1,6,7,5,1,0,5,3,33,3,23.6,4,,,,
12,40,4.00,2,30,3,1,22,7,1.58,12,23,0.52,4,9,0.44,8,13,0.62,1,3,4,5,2,0,1,2,36,3,28,15,,,,
12,41,4.00,1,30,3,1,11,5,1.77,11,23,0.48,3,8,0.38,7,12,0.58,0,11,11,7,3,0,9,4,32,3,18.9,8,,,,
12,42,4.00,3,30,3,0,19,14,1.51,12,23,0.52,0,3,0,2,3,0.67,1,4,5,4,0,0,6,4,26,2,11.4,16,,,,
12,43,4.00,2,30,3,0,25,14,1.49,8,16,0.5,0,2,0,10,14,0.71,2,5,7,9,4,0,7,0,26,2,22.6,14,,,,
12,44,4.00,2,30,3,0,35,39,1.11,9,15,0.6,2,4,0.5,5,6,0.83,1,5,6,9,4,1,2,1,25,2,28.5,32,,,,
12,45,4.00,2,30,3,0,31,10,1.61,11,25,0.44,2,6,0.33,10,13,0.77,0,7,7,5,1,2,2,1,34,3,25.3,5,,,,
12,46,4.00,2,30,3,1,15,8,1.5,11,24,0.46,0,4,0,10,11,0.91,0,6,6,7,1,0,4,3,32,3,21.7,0,,,,
12,47,4.00,1,30,3,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
12,48,4.00,3,30,3,0,1,11,1.38,7,16,0.44,1,4,0.25,4,6,0.67,0,3,3,7,4,2,6,1,19,1,14.6,13,,,,
12,49,4.00,1,30,3,1,12,16,1.66,14,25,0.56,3,8,0.38,5,8,0.63,3,3,6,5,0,1,2,1,36,3,27.7,25,,,,
12,50,5.00,2,30,3,0,10,13,1.49,6,17,0.35,1,4,0.25,5,6,0.83,0,3,3,11,2,0,6,2,18,1,11.9,19,,,,
12,51,5.00,3,30,3,0,11,11,1.16,8,14,0.57,1,2,0.5,6,7,0.86,0,3,3,9,1,0,2,0,23,2,22.2,27,,,,
12,52,5.00,1,30,3,1,5,-4,1.61,10,21,0.48,0,4,0,5,8,0.63,0,6,6,5,2,1,7,3,25,2,12.9,-3,,,,
12,53,5.00,2,30,3,0,22,15,1.26,8,16,0.5,2,7,0.29,4,5,0.8,2,8,10,8,1,0,6,2,22,2,17.2,15,,,,
12,54,5.00,3,30,3,0,8,20,1.31,6,16,0.38,0,4,0,6,7,0.86,0,9,9,7,1,0,5,2,18,1,11.6,19,,,,
12,55,5.00,1,30,3,1,19,-15,1.43,12,26,0.46,2,9,0.22,5,6,0.83,0,5,5,4,0,0,8,3,31,3,12.3,-27,,,,
12,56,5.00,8,30,3,1,6,38,1.05,12,21,0.57,3,5,0.6,1,3,0.33,0,5,5,6,1,0,2,3,28,2,20.8,30,,,,
12,57,5.00,2,30,3,1,7,18,1.16,7,17,0.41,1,6,0.17,3,5,0.6,0,7,7,7,2,0,4,2,18,1,12.3,14,,,,
12,58,5.00,2,30,3,1,15,9,1.63,6,14,0.43,1,5,0.2,6,10,0.6,0,7,7,11,3,1,9,3,19,1,13.3,27,,,,
12,59,5.00,2,30,3,0,24,11,1.51,15,25,0.6,4,9,0.44,8,11,0.73,1,10,11,5,3,1,6,5,42,4,32.2,9,,,,
12,60,5.00,1,30,3,1,5,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
12,61,6.00,3,30,3,1,18,-2,1.75,15,35,0.43,4,12,0.33,3,11,0.27,2,6,8,4,3,3,4,4,37,3,20.8,-8,,,,
12,62,6.00,2,30,3,0,9,31,1.07,12,23,0.52,0,1,0,3,3,1,1,2,3,5,3,1,1,0,27,2,23.2,35,,,,
12,63,6.00,1,30,3,1,17,8,1.56,9,16,0.56,3,6,0.5,8,13,0.62,1,5,6,14,0,0,3,2,29,2,27.6,6,,,,
12,64,6.00,2,30,3,1,13,-9,1.67,5,13,0.39,1,4,0.25,7,8,0.88,1,5,6,8,2,1,9,3,18,1,10.8,-4,,,,
12,65,6.00,1,30,3,0,2,10,1.52,6,16,0.38,2,5,0.4,3,6,0.5,0,6,6,8,1,0,4,3,17,1,10.2,19,,,,
12,66,6.00,3,30,3,1,27,33,1.21,10,14,0.71,4,6,0.67,3,5,0.6,0,7,7,8,1,1,2,3,27,2,26.6,27,,,,
12,67,6.00,2,30,3,1,28,3,1.82,10,20,0.5,3,6,0.5,8,10,0.8,0,5,5,7,2,1,3,2,31,3,25.5,4,,,,
12,68,6.00,3,30,3,1,20,15,1.45,9,14,0.64,0,3,0,3,4,0.75,1,7,8,13,3,1,1,3,21,2,27.8,25,,,,
12,69,6.00,1,30,3,1,8,-14,1.47,8,19,0.42,4,8,0.5,6,8,0.75,1,1,2,4,0,0,4,2,26,2,14.1,-17,,,,
12,70,6.00,2,30,3,0,33,25,1.44,5,13,0.39,2,4,0.5,4,6,0.67,1,2,3,7,1,0,2,1,16,1,12.9,13,,,,
12,71,6.00,2,30,3,0,5,3,1.64,13,26,0.5,2,6,0.33,1,2,0.5,0,7,7,5,0,0,3,0,29,2,18.2,-7,,,,
12,72,6.00,2,30,3,1,26,18,1.64,10,17,0.59,1,4,0.25,7,7,1,2,8,10,6,5,1,5,1,28,2,28.4,4,,,,
12,73,6.00,3,30,3,1,16,22,1.31,7,15,0.47,3,5,0.6,3,4,0.75,0,8,8,5,0,0,1,2,20,2,16,31,,,,
12,74,6.00,2,30,3,1,33,-8,1.6,8,15,0.53,2,5,0.4,6,8,0.75,0,5,5,9,5,1,3,4,24,2,24.8,-1,,,,
12,75,6.00,2,30,3,0,10,1,1.58,8,24,0.33,1,4,0.25,3,6,0.5,2,9,11,6,0,1,5,0,20,2,9.2,-4,,,,
12,76,7.00,4,30,3,0,8,26,1.48,9,16,0.56,1,2,0.5,4,5,0.8,1,7,8,7,1,3,3,3,23,2,21.6,14,,,,
12,77,7.00,3,30,3,0,19,5,1.52,8,17,0.47,1,3,0.33,3,6,0.5,2,8,10,12,3,1,3,4,20,2,21.4,11,,,,
12,78,7.00,3,30,3,1,26,5,1.66,8,15,0.53,2,5,0.4,3,4,0.75,2,7,9,8,1,1,2,2,21,2,21.3,0,,,,
12,79,7.00,2,30,3,0,9,-9,1.09,5,14,0.36,0,5,0,4,9,0.44,0,3,3,7,1,0,3,1,14,1,7.6,1,,,,
12,80,7.00,2,30,3,1,9,-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
12,81,7.00,3,30,3,0,15,12,1.34,7,17,0.41,3,4,0.75,4,6,0.67,3,7,10,11,2,1,1,0,21,2,24.7,19,,,,
12,82,7.00,2,30,3,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
13,1,1.00,7,30,3,1,19,-2,1.5,12,22,0.55,1,5,0.2,0,3,0,0,10,10,5,1,0,1,3,25,2,18.5,1,,,,
13,2,1.00,1,30,3,1,16,30,1.28,4,13,0.31,0,3,0,4,8,0.5,1,6,7,5,3,0,3,1,12,1,8.5,10,,,,
13,3,1.00,2,30,3,0,8,10,1.41,13,19,0.68,0,2,0,3,5,0.6,2,3,5,4,1,0,4,3,29,2,21,7,,,,
13,4,2.00,3,30,3,1,10,7,1.39,9,19,0.47,0,3,0,4,4,1,0,9,9,11,4,2,3,3,22,2,23.9,21,,,,
13,5,2.00,2,30,3,0,7,10,1.46,9,23,0.39,1,5,0.2,4,7,0.57,2,3,5,3,4,1,3,1,23,2,15,14,,,,
13,6,2.00,2,30,3,0,10,6,1.51,12,22,0.55,3,5,0.6,4,6,0.67,0,4,4,13,2,0,2,1,31,3,29.5,24,,,,
13,7,2.00,2,30,3,0,5,4,1.46,10,23,0.44,0,3,0,9,14,0.64,0,6,6,4,0,0,2,0,29,2,17.5,1,,,,
13,8,2.00,2,30,3,0,25,4,1.58,11,19,0.58,1,3,0.33,8,12,0.67,3,4,7,8,2,0,5,2,31,3,25.6,4,,,,
13,9,2.00,3,30,3,1,7,6,1.64,12,21,0.57,0,2,0,7,10,0.7,0,3,3,6,2,1,3,4,31,3,23.1,17,,,,
13,10,2.00,1,30,3,1,26,-3,1.88,13,27,0.48,5,11,0.46,6,12,0.5,4,8,12,5,1,3,7,3,37,3,24.5,-2,,,,
13,11,2.00,3,30,3,1,15,-5,1.66,11,21,0.52,4,7,0.57,4,5,0.8,0,6,6,3,0,0,4,3,30,3,18,-6,,,,
13,12,2.00,2,30,3,0,26,15,1.46,9,13,0.69,1,1,1,8,9,0.89,3,6,9,6,0,0,4,3,27,2,24,13,,,,
13,13,2.00,2,30,3,0,13,12,1.39,8,15,0.53,1,2,0.5,2,2,1,2,9,11,8,0,2,3,1,19,1,19.4,17,,,,
13,14,2.00,2,30,3,0,20,14,1.46,7,14,0.5,0,2,0,1,5,0.2,0,6,6,13,1,0,2,0,15,1,16.3,29,,,,
13,15,2.00,2,30,3,1,17,-4,1.66,6,16,0.38,1,5,0.2,11,12,0.92,2,4,6,8,0,0,2,1,24,2,20.6,13,,,,
13,16,2.00,2,30,3,1,35,5,1.59,8,20,0.4,2,5,0.4,7,9,0.78,2,11,13,5,0,0,3,2,25,2,17.8,1,,,,
13,17,2.00,1,30,3,0,33,2,1.49,10,22,0.46,1,6,0.17,5,6,0.83,2,7,9,5,1,0,2,0,26,2,20.2,-1,,,,
13,18,3.00,3,30,3,0,6,-12,1.56,8,20,0.4,0,3,0,8,8,1,4,9,13,4,1,1,9,3,24,2,13,-12,,,,
13,19,3.00,3,30,3,1,34,-6,1.87,13,29,0.45,1,5,0.2,10,11,0.91,2,5,7,8,1,1,5,4,37,3,25.1,-4,,,,
13,20,3.00,1,30,3,1,8,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
13,21,3.00,4,30,3,0,3,5,1.68,14,24,0.58,1,3,0.33,4,4,1,1,9,10,3,2,3,2,3,33,3,28.2,7,,,,
13,22,3.00,3,30,3,1,20,35,1.23,10,15,0.67,0,1,0,5,8,0.63,0,3,3,8,4,0,4,0,25,2,23.8,36,,,,
13,23,3.00,4,30,3,1,9,12,1.49,10,20,0.5,0,3,0,4,4,1,1,6,7,3,2,1,6,3,24,2,14.1,17,,,,
13,24,3.00,2,30,3,0,31,4,1.65,12,27,0.44,2,5,0.4,7,8,0.88,2,7,9,11,2,0,7,2,33,3,23.9,5,,,,
13,25,3.00,3,30,3,0,10,22,1.05,10,17,0.59,0,3,0,3,4,0.75,0,5,5,4,3,1,2,0,23,2,20.7,33,,,,
13,26,3.00,3,30,3,0,7,7,1.57,9,22,0.41,0,3,0,6,7,0.86,1,8,9,5,0,0,1,2,24,2,16.6,7,,,,
13,27,3.00,2,30,3,1,24,-6,1.61,10,26,0.39,1,5,0.2,4,9,0.44,2,7,9,2,1,2,4,0,25,2,12.1,-9,,,,
13,28,3.00,1,30,3,1,3,-29,1.1,4,13,0.31,0,3,0,4,5,0.8,0,4,4,5,0,0,3,2,12,1,5,-29,,,,
13,29,3.00,2,30,3,1,2,4,1.47,4,10,0.4,1,5,0.2,5,9,0.56,0,4,4,7,2,1,2,3,14,1,12.6,3,,,,
13,30,3.00,1,30,3,1,4,6,1.43,13,24,0.54,1,3,0.33,7,8,0.88,3,3,6,2,2,1,5,2,34,3,23.3,3,,,,
13,31,4.00,4,31,3,0,20,25,1.22,11,18,0.61,4,7,0.57,3,4,0.75,0,5,5,3,2,0,0,2,29,2,25.2,28,,,,
13,32,4.00,2,31,3,0,17,22,1.28,7,11,0.64,1,2,0.5,5,8,0.63,0,2,2,7,3,0,2,1,20,2,20,11,,,,
13,33,4.00,2,31,3,1,6,6,1.65,12,22,0.55,4,9,0.44,6,8,0.75,0,10,10,4,1,1,2,3,34,3,26.9,2,,,,
13,34,4.00,2,31,3,1,12,26,1.34,5,12,0.42,0,4,0,3,4,0.75,0,12,12,8,1,2,3,1,13,1,14.4,21,,,,
13,35,4.00,2,31,3,1,10,10,1.54,15,22,0.68,3,5,0.6,4,6,0.67,0,7,7,9,2,0,2,1,37,3,34.8,11,,,,
13,36,4.00,2,31,3,1,27,3,1.74,9,17,0.53,3,6,0.5,6,8,0.75,3,7,10,7,2,0,4,2,27,2,24.2,2,,,,
13,37,4.00,2,31,3,1,28,-4,1.56,9,17,0.53,1,3,0.33,3,4,0.75,2,5,7,5,0,0,4,4,22,2,14.1,9,,,,
13,38,4.00,1,31,3,1,18,14,1.52,7,14,0.5,1,2,0.5,4,6,0.67,2,5,7,7,0,2,4,1,19,1,16,10,,,,
13,39,4.00,3,31,3,0,24,-34,1.37,7,16,0.44,0,3,0,2,2,1,1,4,5,5,1,1,3,1,16,1,11.3,-34,,,,
13,40,4.00,2,31,3,1,33,13,1.21,7,12,0.58,1,1,1,2,4,0.5,0,1,1,5,1,1,4,1,17,1,11.7,15,,,,
13,41,4.00,1,31,3,0,11,13,1.47,9,17,0.53,1,4,0.25,3,5,0.6,1,4,5,12,0,0,0,4,22,2,21.6,21,,,,
13,42,4.00,2,31,3,0,19,-13,1.66,11,27,0.41,0,5,0,4,7,0.57,3,10,13,9,2,1,1,3,26,2,22.2,-2,,,,
13,43,4.00,2,31,3,0,12,7,1.58,11,15,0.73,1,1,1,2,3,0.67,0,4,4,9,1,1,5,2,25,2,21.9,1,,,,
13,44,4.00,2,31,3,0,2,22,1.29,7,8,0.88,0,1,0,7,7,1,0,3,3,9,0,0,2,2,21,2,22.6,16,,,,
13,45,4.00,2,31,3,1,15,8,1.49,7,16,0.44,0,2,0,6,7,0.86,1,8,9,8,1,0,1,3,20,2,18.7,19,,,,
13,46,4.00,1,31,3,0,28,14,1.42,10,17,0.59,0,2,0,9,11,0.82,1,4,5,7,2,2,2,2,29,2,27.7,14,,,,
13,47,5.00,2,31,3,1,5,5,1.82,9,22,0.41,0,5,0,6,10,0.6,2,10,12,6,2,1,1,2,24,2,20.1,-1,,,,
13,48,5.00,2,31,3,1,35,-9,1.63,10,21,0.48,0,3,0,3,5,0.6,0,6,6,6,1,2,1,1,23,2,18.5,-9,,,,
13,49,5.00,2,31,3,0,9,-1,1.59,9,23,0.39,0,5,0,12,17,0.71,3,4,7,4,2,1,6,2,30,3,17.5,-7,,,,
13,50,5.00,1,31,3,0,34,15,1.53,11,20,0.55,2,5,0.4,3,3,1,0,3,3,8,1,0,2,2,27,2,22.1,8,,,,
13,51,5.00,2,31,3,0,1,20,1.29,8,16,0.5,1,2,0.5,4,5,0.8,1,9,10,10,2,1,4,1,21,2,21.3,16,,,,
13,52,5.00,2,31,3,0,22,9,1.53,12,22,0.55,3,6,0.5,2,5,0.4,1,6,7,11,1,0,1,1,29,2,27,16,,,,
13,53,5.00,8,31,3,0,19,11,1.44,11,19,0.58,0,2,0,3,3,1,2,7,9,9,0,1,2,3,25,2,23.4,13,,,,
13,54,5.00,3,31,3,1,31,23,1.56,11,22,0.5,2,5,0.4,1,1,1,3,4,7,11,3,0,5,3,25,2,21.8,22,,,,
13,55,5.00,1,31,3,0,15,-8,1.56,5,18,0.28,0,4,0,2,2,1,1,7,8,5,3,0,6,2,12,1,3.9,-4,,,,
13,56,5.00,2,31,3,0,35,11,1.26,8,13,0.62,2,4,0.5,5,8,0.63,1,6,7,7,2,0,2,1,23,2,22.9,4,,,,
13,57,5.00,2,31,3,1,17,-2,1.69,9,18,0.5,2,4,0.5,5,9,0.56,1,7,8,7,1,0,6,2,25,2,16.3,10,,,,
13,58,5.00,2,31,3,1,6,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
13,59,5.00,3,31,3,0,5,4,1.53,14,22,0.64,2,4,0.5,3,5,0.6,0,5,5,4,2,0,5,2,33,3,22.9,12,,,,
13,60,6.00,4,31,3,0,6,25,1.27,7,18,0.39,1,4,0.25,4,4,1,1,12,13,8,3,0,1,1,19,1,20.7,15,,,,
13,61,6.00,1,31,3,0,9,17,1.5,11,20,0.55,1,4,0.25,5,9,0.56,4,7,11,8,2,1,4,2,28,2,25.2,4,,,,
13,62,6.00,2,31,3,0,16,-3,1.57,11,19,0.58,2,4,0.5,4,5,0.8,2,7,9,5,1,0,4,2,28,2,21.9,-9,,,,
13,63,6.00,2,31,3,1,1,9,1.52,8,19,0.42,1,5,0.2,8,9,0.89,4,7,11,6,0,0,5,1,25,2,18.2,16,,,,
13,64,6.00,1,31,3,1,22,12,1.45,9,18,0.5,1,4,0.25,5,8,0.63,2,3,5,7,0,2,3,2,24,2,18.6,6,,,,
13,65,6.00,3,31,3,1,11,24,1.28,9,15,0.6,3,4,0.75,6,7,0.86,1,5,6,5,1,0,2,2,27,2,23.6,16,,,,
13,66,6.00,1,31,3,1,25,-9,1.54,10,20,0.5,2,6,0.33,1,2,0.5,6,6,12,3,1,0,3,0,23,2,18.7,6,,,,
13,67,6.00,2,31,3,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
13,68,6.00,4,31,3,1,20,6,1.49,6,15,0.4,0,3,0,6,6,1,1,6,7,8,1,1,4,3,18,1,14.5,-5,,,,
13,69,6.00,1,31,3,1,8,-21,1.11,13,20,0.65,0,3,0,0,0,0,0,3,3,3,1,0,3,1,26,2,17.8,-23,,,,
13,70,6.00,2,31,3,0,4,33,1.39,12,19,0.63,1,2,0.5,8,11,0.73,3,8,11,11,0,0,3,2,33,3,31.7,38,,,,
13,71,6.00,2,31,3,0,26,9,1.54,9,22,0.41,1,4,0.25,7,10,0.7,5,1,6,8,2,1,2,0,26,2,23.1,12,,,,
13,72,6.00,1,31,3,1,33,-9,1.46,13,16,0.81,1,2,0.5,3,4,0.75,1,5,6,5,1,0,4,2,30,3,25.5,-8,,,,
13,73,6.00,2,31,3,1,7,14,1.49,10,21,0.48,2,3,0.67,5,6,0.83,3,8,11,11,1,2,2,4,27,2,26.9,20,,,,
13,74,6.00,3,31,3,0,18,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
13,75,6.00,5,31,3,0,33,20,1.28,8,11,0.73,0,0,0,8,10,0.8,0,4,4,11,2,1,6,0,24,2,24.3,28,,,,
13,76,7.00,1,31,3,1,13,2,1.85,12,26,0.46,1,5,0.2,4,5,0.8,3,13,16,9,3,1,3,4,29,2,26.6,6,,,,
13,77,7.00,2,31,3,0,35,9,1.7,14,22,0.64,0,0,0,3,3,1,3,5,8,12,2,0,5,4,31,3,28.6,10,,,,
13,78,7.00,2,31,3,1,26,29,1.17,7,9,0.78,1,2,0.5,2,2,1,0,5,5,9,0,1,4,0,17,1,18,22,,,,
13,79,7.00,1,31,3,1,5,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
13,80,7.00,4,31,3,1,19,-3,1.61,13,17,0.77,4,5,0.8,3,4,0.75,3,4,7,3,0,1,4,1,33,3,27.6,7,,,,
13,81,7.00,2,31,3,0,13,15,1.35,13,16,0.81,3,4,0.75,5,5,1,1,5,6,6,2,1,4,2,34,3,32.3,13,,,,
13,82,7.00,2,31,3,0,15,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
14,1,1.00,7,31,3,0,7,29,1.35,9,14,0.64,0,3,0,1,2,0.5,3,8,11,14,0,1,4,3,19,1,22.2,26,,,,
14,2,1.00,3,31,3,1,17,3,1.61,7,16,0.44,2,6,0.33,5,7,0.71,2,6,8,7,0,0,5,2,21,2,14.1,0,,,,
14,3,1.00,1,31,3,0,20,6,1.63,7,16,0.44,2,6,0.33,7,11,0.64,1,5,6,9,1,1,2,2,23,2,20.4,1,,,,
14,4,2.00,3,31,3,0,18,8,1.49,6,12,0.5,1,3,0.33,6,10,0.6,3,10,13,8,0,0,4,4,19,1,16.5,15,,,,
14,5,2.00,2,31,3,0,9,6,1.52,12,22,0.55,1,4,0.25,5,5,1,1,6,7,12,1,0,2,2,30,3,28.5,18,,,,
14,6,2.00,2,31,3,1,10,1,1.49,9,23,0.39,1,5,0.2,6,7,0.86,1,7,8,14,2,1,5,1,25,2,22,11,,,,
14,7,2.00,3,31,3,0,13,-4,1.54,8,17,0.47,2,5,0.4,5,5,1,2,7,9,5,3,0,1,3,23,2,22.1,7,,,,
14,8,2.00,3,31,3,1,6,11,1.59,9,18,0.5,3,4,0.75,6,9,0.67,0,10,10,5,2,2,6,1,27,2,20.3,7,,,,
14,9,2.00,2,31,3,0,35,7,1.61,8,21,0.38,2,5,0.4,1,2,0.5,0,8,8,8,1,1,3,0,19,1,13.8,12,,,,
14,10,2.00,2,31,3,0,17,4,1.59,10,15,0.67,2,5,0.4,6,10,0.6,0,9,9,15,1,0,5,2,28,2,28.3,1,,,,
